,SDP,RDP,Dead nodes,Average energy,Consumed Energy
0,4000,4000,0,0.9932165846925001,1.0671866240000014
1,4000,4000,0,0.9932165846925001,1.0671866240000014
2,4000,4000,0,0.9830902613500003,2.0716220369999263
3,4000,4000,0,0.9727456388275004,3.1142180779999507
4,4000,4000,0,0.9624960957675004,4.134913235999974
5,4000,4000,0,0.9521760041600005,5.158928402999976
6,4000,4000,0,0.9421792542675007,6.15571140899992
7,4000,4000,0,0.9318992253150009,7.206064982999905
8,4000,4000,0,0.9216133838425009,8.22129510499991
9,4000,4000,0,0.9114178624925009,9.228933607999878
10,4000,4000,0,0.9007816546600013,10.313351768999865
11,4000,4000,0,0.8903950097925015,11.34387050199986
12,4000,4000,0,0.8800361838475014,12.414383124999816
13,4000,4000,0,0.8695947663775017,13.426966350999834
14,4000,4000,0,0.8593084982800016,14.448176647999858
15,4000,4000,0,0.849311056900002,15.448695831999814
16,4000,4000,0,0.839060003582502,16.472679932999824
17,4000,4000,0,0.8286790564150021,17.536433681999767
18,4000,4000,0,0.8180238846325023,18.620477237999793
19,4000,4000,0,0.8074358774675023,19.651870941999746
20,4000,4000,0,0.7972143634825025,20.650092479999756
21,4000,4000,0,0.7871802866400025,21.661532697999746
22,4000,4000,0,0.7769643721050028,22.682711275999722
23,4000,4000,0,0.7669556224125029,23.67443498799969
24,4000,4000,0,0.7569114270350029,24.709555334999692
25,4000,4000,0,0.7462943205900029,25.76800415199972
26,4000,4000,0,0.7360825242850031,26.77244831899968
27,4000,4000,0,0.7258436429825034,27.801618340999653
28,4000,4000,0,0.7154673802625031,28.819184916999703
29,4000,4000,0,0.7052776949575035,29.85964836399961
30,4000,4000,0,0.6950420612650035,30.880844999999624
31,4000,4000,0,0.6847023653150036,31.911769889999647
32,4000,4000,0,0.6744617543125037,32.94458204699963
33,4000,4000,0,0.6641589832900037,33.98034572999961
34,4000,4000,0,0.6539084646775037,35.00503081399961
35,4000,4000,0,0.6434256498475039,36.040312917999614
36,4000,4000,0,0.6332688915750041,37.07000804899955
37,4000,4000,0,0.6230250913250042,38.07623598199956
38,4000,4000,0,0.6129013017175043,39.08824446099955
39,4000,4000,0,0.6026847500150044,40.12568534999954
40,4000,4000,0,0.5922942826950046,41.14776623999952
41,4000,4000,0,0.5822148341625046,42.15154724399954
42,4000,4000,0,0.5719979464225047,43.18919131199954
43,4000,4000,0,0.561473806700005,44.224053696999526
44,4000,4000,0,0.5510854445600051,45.276939858999484
45,4000,4000,0,0.5408407040525053,46.30677271899947
46,4000,4000,0,0.5305332512825054,47.32433625899945
47,4000,4000,0,0.5202774405150055,48.354415493999426
48,4000,4000,0,0.5100565362175058,49.3870837099994
49,4000,4000,0,0.4998712190750059,50.39222719399941
50,4000,4000,0,0.48949211028750605,51.4363211569994
51,4000,4000,0,0.47929745951250635,52.457028296999354
52,4000,4000,0,0.46935856696250633,53.43045994899937
53,4000,4000,0,0.4593471714475064,54.45055429499936
54,4000,4000,0,0.44908409753250655,55.47908049099933
55,4000,4000,0,0.43872609462250667,56.5108710779993
56,4000,4000,0,0.42834894124750694,57.54649819299928
57,4000,4000,0,0.41815812455250706,58.56270334699929
58,4000,4000,0,0.4080879364050072,59.57430406099926
59,4000,4000,0,0.39765287899000745,60.599081670999254
60,4000,4000,0,0.3872813032300075,61.68933803999925
61,4000,4000,0,0.37680003583250765,62.69066956499923
62,4000,4000,0,0.36681180341250774,63.69045569299922
63,4000,4000,0,0.35669827582000796,64.7097866859992
64,4000,4000,0,0.3467335682900081,65.70469939699919
65,4000,4000,0,0.33652545473250833,66.74303846099917
66,4000,4000,0,0.3263530800825085,67.73625870499914
67,4000,4000,0,0.3163927302300087,68.73747556899913
68,4000,4000,0,0.30603386770750884,69.76920230999912
69,4000,4000,0,0.296070488065009,70.76378817099909
70,4000,4000,0,0.28571645288500913,71.80922359699908
71,4000,4000,0,0.27560068055750925,72.81244851399907
72,4000,4000,0,0.2653793902575094,73.84840327199905
73,4000,4000,0,0.25482595419750953,74.89668005699905
74,4000,4000,0,0.24478875661500973,75.88828734799904
75,4000,4000,0,0.23476325306250984,76.914817902999
76,4000,4000,0,0.22435139594751002,77.94392139599898
77,4000,4000,0,0.21433432605251004,78.94468030299899
78,4000,4000,0,0.2040555048175102,79.97483752899898
79,4000,4000,0,0.19406048078251031,80.97221715099897
80,4000,4000,0,0.18388769841501035,81.99317690099896
81,4000,4000,0,0.17344830793751048,83.07098780699894
82,4000,4000,0,0.16271507764251056,84.11782223899894
83,4000,4000,0,0.15254914209501058,85.13930997199894
84,4000,4000,0,0.1424574002325107,86.13491205399893
85,4000,4000,0,0.13225900447751082,87.17436407699891
86,3930,3930,3,0.12444347242447161,88.17996293999896
87,3850,3850,4,0.11626221558457915,89.19462201499896
88,3823,3823,5,0.1065231951837006,90.22396647999896
89,3797,3797,6,0.09686551064096846,91.18267624299895
90,3687,3687,10,0.0898409057707352,92.110593907999
91,3600,3600,10,0.0813284160972333,93.045010670999
92,3594,3594,11,0.07106504115637809,93.95466251399901
93,3526,3526,14,0.06251748118291157,94.82974341199905
94,3313,3280,23,0.05652923272359599,95.67423683299916
95,3046,3046,25,0.050051016243431064,96.48540311499916
96,2793,2739,34,0.04451837797586815,97.20075798599926
97,2543,2489,40,0.038286899761103374,97.82516264899931
98,2179,2155,49,0.0343565851397527,98.36550382799943
99,1833,1831,58,0.02982325150888549,98.81791161099954
100,1483,1483,68,0.025793045466990815,99.19352238999967
